id,id_jardin,nom,adhesion,depot
1681,2,Solene Bayle,,56
1682,2,Enola Combe,,1
1683,2,Anissa Monnier,,32
1684,2,Stanislas Gaudemaris,,30
1685,2,Odette Rambaud,,8
1686,2,Jacky Lemoine,,54
1687,2,Melanie Loisel,,29
1688,2,Arnaud Moreira,,38
1689,2,Noelle Lafitte,,24
1690,2,Aubin Masson,,42
1691,2,Ludwig Oudin,,25
1692,2,Natacha Guyot,,50
1693,2,Mickey Blanchard,,58
1694,2,Yvaine de Fontanges,,63
1695,2,Tatiana Seguin,,27
1696,2,Emine Barreau,,54
1697,2,Matteo Pinto,,2
1698,2,Matthieu Aubry,,19
1699,2,Mathieu Delage,,11
1700,2,Guillaume Rougier,,31
1701,2,Anne Favier,,25
1702,2,Noan Lemonnier,,47
1703,2,Norbert Michon,,25
1704,2,Marie Guilloux,,16
1705,2,Brice Drouet,,17
1706,2,Viviane Gaillard,,22
1707,2,Cassandra Jarry,,17
1708,2,Perrine Berton,,38
1709,2,Orane Paris,,11
1710,2,Ronan Kremer,,6
1711,2,Benjamin Favre,,25
1712,2,Cyprien Pinet,,36
1713,2,Lydie Lemarchand,,12
1714,2,Deborah Marty,,13
1715,2,Dimitri Metayer,,19
1716,2,Bastien Fouquet,,22
1717,2,Aude Fonteneau,,38
1718,2,Sophie Boutet,,42
1719,2,Amandine Bonnin,,53
1720,2,Romain Bouvier,,32
1721,2,Adrienne Fillon,,41
1722,2,Laetitia Billon,,44
1723,2,Jeanine Prudhomme,,54
1724,2,Tony Bauduin,,22
1725,2,Alexandre Reynaud,,59
1726,2,Annie Faivre,,13
1727,2,Alphonse Moreno,,50
1728,2,Floriane Jouan,,25
1729,2,Isaac Prat,,32
1730,2,Nicolas Vivier,,36
1731,2,Maximilien Guedon,,4
1732,2,Genevieve Borel,,31
1733,2,Zaccharie Guegan,,33
1734,2,Nathalie Bellec,,45
1735,2,Christine Massot,,51
1736,2,Francine Garcia,,27
1737,2,Carole Vallee,,38
1738,2,Gaël Bloch,,36
1739,2,Anne-Marie Debray,,7
1740,2,Marceau Pierron,,52
1741,2,Fernand Munoz,,41
1742,2,Jeannine Chapuis,,8
1743,2,Yolande Gregoire,,31
1744,2,Florian Roussel,,29
1745,2,Benoit Delpech,,48
1746,2,Barbara Braud,,8
1747,2,Clementine Wagner,,57
1748,2,Paulette Fievet,,59
1749,2,Rémi Maury,,53
1750,2,Luis Guilbaud,,22
1751,2,Grégory Besnard,,44
1752,2,Sarah Cuvelier,,28
1753,2,Christiane Baudouin,,59
1754,2,Gaëtan Fremont,,54
1755,2,Manon Chauveau,,21
1756,2,Daniele Maurin,,29
1757,2,Pablo Ragot,,51
1758,2,Léo Pouget,,16
1759,2,Tom Gérard,,38
1760,2,Rachel Aubertin,,61
1761,2,Sélène Philippon,,38
1762,2,Gabin Papin,,23
1763,2,Cyril Pillet,,17
1764,2,Kévin Berard,,53
1765,2,Coline Aubin,,15
1766,2,Valérie Dubourg,,25
1767,2,Christian Lucas,,33
1768,2,Théodore Renaud,,38
1769,2,Léandre Cochet,,42
1770,2,Patrick Sevin,,52
1771,2,Jonathan Billy,,21
1772,2,Brigitte Bouchet,,45
1773,2,Yoann Renou,,53
1774,2,Timeo Prunier,,20
1775,2,Valère Auffret,,60
1776,2,Denise Cote,,32
1777,2,Aurore Le bihan,,30
1778,2,Patricia Mousset,,11
1779,2,Laurent Lebreton,,64
1780,2,Gaston Bocquet,,49
1781,2,Jade Guiot,,32
1782,2,Aurelia Philibert,,26
1783,2,Amélie Meyer,,51
1784,2,Marcel Piat,,15
1785,2,Juliette Mauduit,,20
1786,2,Augustine Le bars,,57
1787,2,Antoinette Tisserand,,61
1788,2,Maël Lecocq,,40
1789,2,Tania Delhaye,,41
1790,2,Daniel Ledoux,,22
1791,2,Magali Gueguen,,44
1792,2,Guilhem Deschamps,,51
1793,2,Philippe Delattre,,23
1794,2,Roméo Moulin,,57
1795,2,Loris Collot,,29
1796,2,Lorrain Aubert,,22
1797,2,Malone Tournier,,12
1798,2,Blanche Godin,,25
1799,2,Kewan Delannoy,,49
1800,2,Lucienne Jouve,,57
1801,2,Renée de Montclos,,24
1802,2,Faustine Carriere,,46
1803,2,Pascale Segard,,9
1804,2,Josephine Andrez,,20
1805,2,Maé Monteil,,40
1806,2,Jeanne Motte,,44
1807,2,Yvan Mahe,,43
1808,2,Bertrand Naudin,,24
1809,2,Côme Payen,,8
1810,2,Arthur Laine,,13
1811,2,Marthe Beaulieu,,34
1812,2,Arlette Brisset,,39
1813,2,Clovis Goupil,,52
1814,2,Liliane Varlet,,13
1815,2,Annick Bellot,,21
1816,2,Maude Raoul,,30
1817,2,Eliane Lechat,,28
1818,2,Yannick Babin,,33
1819,2,Meline Racine,,27
1820,2,Zora Dubuc,,59
1821,2,Laurence Ferrari,,8
1822,2,Alfred Vautrin,,53
1823,2,Emmanuelle Riviere,,3
1824,2,Chloé Roux,,21
1825,2,Rudy Boutin,,52
1826,2,Thierry Gosselin,,25
1827,2,Sylvain Tison,,54
1828,2,Christelle Puech,,30
1829,2,Melvin Huchet,,8
1830,2,Sandro Mazet,,9
1831,2,Joan Lang,,61
1832,2,Nathéo Ouvrard,,16
1833,2,Yaël Tardieu,,38
1834,2,Boris Grimaud,,62
1835,2,Valèry Raimbault,,53
1836,2,Hervé Luciani,,14
1837,2,Marguerite Huguet,,42
1838,2,Malo Rillart de Verneuil,,48
1839,2,Maxence Gosset,,13
1840,2,Lena Tran,,8
1841,2,Carlos Lesueur,,53
1842,2,Adrien Hoffmann,,20
1843,2,Didier Menard,,34
1844,2,Matt Terrien,,7
1845,2,Linda Grange,,45
1846,2,Elouan Carpentier,,44
1847,2,Axel Louis,,49
1848,2,Estéban Blandin,,52
1849,2,Charlotte Piot,,50
1850,2,Colette Rigaud,,62
1851,2,Virginie Vigneron,,37
1852,2,Pierre Le roux,,25
1853,2,Lino Caillaud,,10
1854,2,Samuel Loyer,,49
1855,2,Edwige Michel,,13
1856,2,Agathe Mora,,56
1857,2,Angeline Jan,,13
1858,2,Elias Garrigues,,48
1859,2,Frédéric Chaix,,15
1860,2,Emrys Le Coz,,60
1861,2,Marin Portal,,14
1862,2,Caroline Miquel,,9
1863,2,Rose-Marie Hoareau,,47
1864,2,Noham Fontaine,,62
1865,2,Josiane Pham,,28
1866,2,Victorine d'Harcourt,,56
1867,2,Thomas Cros,,49
1868,2,Henriette Chollet,,20
1869,2,Laurie Auger,,26
1870,2,Gilles Caillet,,47
1871,2,Tristan Perrault,,55
1872,2,Achille Blaise,,63
1873,2,Laurine Pouliquen,,64
1874,2,Albert Roca,,52
1875,2,Agnès Allemand,,48
1876,2,Mathis Barbier,,6
1877,2,Anne-Lise Sorin,,25
1878,2,Georgette Roger,,14
1879,2,Marie-Claude Bailleul,,59
1880,2,Anthony Guillemin,,59
1881,2,Delphine Guery,,2
1882,2,Thaïs Laffont,,22
1883,2,Ghislaine Mercier,,24
1884,2,Tessa Franco,,38
1885,2,Timothée Daval,,46
1886,2,Gustave Jullien,,38
1887,2,Frédérique Caro,,31
1888,2,Arwen Bonnel,,55
1889,2,Pierrette Bataille,,25
1890,2,Malcom Samson,,47
1891,2,Nolan Brunel,,57
1892,2,Joachim Douay,,47
1893,2,Olive Vannier,,38
1894,2,Sylvie Leveque,,1
1895,2,Loïs Bayle,,16
1896,2,Jonas Combe,,29
1897,2,Alexandra Monnier,,43
1898,2,Martin Gaudemaris,,18
1899,2,Yaëlle Rambaud,,26
1900,2,Youna Lemoine,,60
1901,2,Charline Loisel,,51
1902,2,Ludivine Moreira,,58
1903,2,Cécile Lafitte,,1
1904,2,Pimprenelle Masson,,26
1905,2,Gwendoline Oudin,,52
1906,2,Gabriel Guyot,,39
1907,2,Annabelle Blanchard,,40
1908,2,Dylan de Fontanges,,42
1909,2,Mylan Seguin,,5
1910,2,Joelle Barreau,,60
1911,2,Diego Pinto,,39
1912,2,Ruben Aubry,,29
1913,2,Marianne Delage,,54
1914,2,Vincent Rougier,,9
1915,2,Fabrice Favier,,33
1916,2,Lucas Lemonnier,,9
1917,2,Claude Michon,,12
1918,2,Baptiste Guilloux,,49
1919,2,Joanna Drouet,,34
1920,2,Augustin Gaillard,,1
1921,2,Gaëlle Jarry,,53
1922,2,Eloi Berton,,2
1923,2,Ernest Paris,,7
1924,2,René Kremer,,7
1925,2,Roseline Favre,,24
1926,2,Ophélie Pinet,,47
1927,2,Roland Lemarchand,,3
1928,2,Dany Marty,,63
1929,2,Loïc Metayer,,32
1930,2,Yohann Fouquet,,51
1931,2,Lola Fonteneau,,27
1932,2,Charles Boutet,,34
1933,2,Sabrina Bonnin,,52
1934,2,Olympe Bouvier,,30
1935,2,Aimé Fillon,,53
1936,2,Raymond Billon,,30
1937,2,Titouan Prudhomme,,2
1938,2,Patrice Bauduin,,45
1939,2,Béatrice Reynaud,,58
1940,2,Pauline Faivre,,64
1941,2,Zita Moreno,,64
1942,2,Simone Jouan,,32
1943,2,Christel Prat,,19
1944,2,Ilian Vivier,,30
1945,2,Lorenzo Guedon,,2
1946,2,Anne-Claire Borel,,36
1947,2,Marjorie Guegan,,3
1948,2,Zéphir Bellec,,60
1949,2,Jérôme Massot,,54
1950,2,Carla Garcia,,41
1951,2,Alison Vallee,,14
1952,2,April Bloch,,24
1953,2,Alain Debray,,2
1954,2,Andrea Pierron,,39
1955,2,Lionel Munoz,,27
1956,2,Camille Chapuis,,64
1957,2,Lilian Gregoire,,2
1958,2,Alexis Roussel,,14
1959,2,Simon Delpech,,34
1960,2,Ezio Braud,,4
1961,2,Arsène Lemarchand,,55
1962,2,Edmond Marty,,29
1963,2,Françoise Metayer,,2
1964,2,Hugo Fouquet,,38
1965,2,Léon Fonteneau,,4
1966,2,Valérian Boutet,,57
1967,2,Harold Bonnin,,33
1968,2,Roger Bouvier,,47
1969,2,Martine Fillon,,15
1970,2,Emile Billon,,30
1971,2,Karen Prud'homme,,33
1972,2,Serge Bauduin,,62
1973,2,Justin Reynaud,,57
1974,2,Albane Faivre,,33
1975,2,Nadia Moreno,,36
1976,2,William Jouan,,35
1977,2,Jean-Louis Prat,,28
1978,2,Marie Vivier,,9
1979,2,Ylan Guedon,,49
1980,2,Gilberte Borel,,42
1981,2,Estelle Guegan,,22
1982,2,Jean-Christophe Bellec,,39
1983,2,Kimi Massot,,3
1984,2,Marc Garcia,,13
1985,2,Lenny Vallee,,62
1986,2,Nadine Bloch,,16
1987,2,Alice Debray,,5
1988,2,Marine Pierron,,52
1989,2,Evan Munoz,,7
1990,2,Henri Chapuis,,48
1991,2,Alban Gregoire,,21
1992,2,Alexine Roussel,,8
1993,2,Christophe Delpech,,44
1994,2,Rayan Braud,,12
1995,2,Victor Wagner,,47
1996,2,Laure Fievet,,5
1997,2,Eric Maury,,23
1998,2,Robin Guilbaud,,38
1999,2,Maeva Besnard,,48
2000,2,Irene Cuvelier,,24
2001,2,Janine Baudouin,,41
2002,2,Lubin Fremont,,5
2003,2,Lisa Chauveau,,41
2004,2,Ethan Maurin,,5
2005,2,Gérald Ragot,,51
2006,2,Soan Pouget,,62
2007,2,Lorraine Gérard,,4
2008,2,Jean-Michel Aubertin,,16
2009,2,Abel Philippon,,47
2010,2,Maryse Papin,,58
2011,2,Alexia Pillet,,53
2012,2,Valériane Berard,,27
2013,2,Nino Aubin,,47
2014,2,Gauthier Dubourg,,30
2015,2,Véronique Lucas,,48
2016,2,Florent Renaud,,41
2017,2,Soren Cochet,,54
2018,2,Adam Sevin,,20
2019,2,Jolan Billy,,12
2020,2,Thiméo Bouchet,,20
2021,2,Virgile Renou,,29
2022,2,Vanessa Prunier,,31
2023,2,Orianne Auffret,,14
2024,2,Sylviane Cote,,42
2025,2,Noël Le Bihan,,28
2026,2,Damien Mousset,,19
2027,2,Géraldine Lebreton,,16
2028,2,Sandra Bocquet,,22
2029,2,Nina Guiot,,63
2030,2,Cédric Philibert,,2
2031,2,Maxime Rousselle,,49
2032,2,Raphaël Huart,,1
2033,2,Chantal Remy,,47
2034,2,Emilienne Verrier,,26
2035,2,Max Benoist,,21
2036,2,Vianney Rossi,,3
2037,2,Tim Bastien,,25
2038,2,Manuel Robinet,,25
2039,2,Gérard Angot,,15
2040,2,Salomé Andrieu,,43
2041,2,Karine Chatelain,,32
2042,2,Kenzo Le Gal,,52
2043,2,Laurence Bossard,,33
2044,2,Jean-Baptiste Leduc,,27
2045,2,Sonia Teissier,,53
2046,2,Jordan Foucault,,47
2047,2,Mylène Gerardin,,22
2048,2,François Rochette,,35
2049,2,Thibaut Romero,,57
2050,2,Madeleine Imbert,,26
2051,2,Samantha Verger,,10
2052,2,Théo Lavaud,,31
2053,2,Naël Legros,,53
2054,2,Lou Teyssier,,11
2055,2,Kelly Bodin,,52
2056,2,Margot Rey,,20
2057,2,Yann Michaud,,36
2058,2,Marie-Louise Etienne,,24
2059,2,Marie-Noëlle Cotte,,19
2060,2,Marie-Pierre Serra,,42
2061,2,Célestin Herve,,54
2062,2,Leonie Beal,,45
2063,2,Maria Bigot,,44
2064,2,Edith Hennequin,,16
2065,2,Cindy Dorion,,30
2066,2,Gaspard Marechal,,36
2067,2,Roman Philippot,,24
2068,2,Jacques Zimmermann,,56
2069,2,Florence Riou,,56
2070,2,Charlène Vidal,,27
2071,2,Danielle Coste,,52
2072,2,Olivia Luce,,43
2073,2,Micheline Lahaye,,2
2074,2,Mathilde Verdier,,17
2075,2,Jean-Paul Lacoste,,5
2076,2,Catherine Barrau,,18
2077,2,Théophile Le bras,,38
2078,2,Matéo Ben,,64
2079,2,Harry Keller,,40
2080,2,Bernard Munier,,28
2081,2,Jean-Marie Clavier,,18
2082,2,Jacqueline Lacroix,,52
2083,2,Céleste Louvet,,35
2084,2,Ange Chaput,,38
2085,2,Nathan Mounier,,20
2086,2,Yvette Peyre,,23
2087,2,Milo Le borgne,,38
2088,2,Claire Bonneau,,50
2089,2,Victoria Cuny,,21
2090,2,Fernande Marc,,28
2091,2,Julien Leprince,,31
2092,2,Jean-Philippe Rio,,40
2093,2,Clément Dion,,1
2094,2,Liam Frey,,30
2095,2,Germaine James,,15
2096,2,Dorian Lassalle,,57
2097,2,Clara Grandjean,,51
2098,2,Téo Jaouen,,31
2099,2,Josette Fevre,,41
2100,2,Gilbert Dutertre,,38
2101,2,Nicole Chene,,5
2102,2,Felix Briere,,54
2103,2,Tabitha de Chansiergues,,46
2104,2,Ginette Pigeon,,50
2105,2,Nadege Tissier,,32
2106,2,Cloé Le gall,,29
2107,2,Bénédicte Coulon,,18
2108,2,Elie Landry,,52
2109,2,Richard Cornet,,22
2110,2,Jules Dubus,,28
2111,2,Urbain Pinot,,32
2112,2,Milan Boyer,,13
2113,2,Edouard Arnoux,,26
2114,2,Marius Diaz,,59
2115,2,Basile Becker,,29
2116,2,Johanna Mayer,,46
2117,2,Hector Wolff,,14
2118,2,Luc Gautier,,36
2119,2,Farah Bourgoin,,47
2120,2,Léa Dupond,,53
2121,2,Robert Dussart,,34
2122,2,Ursula Bazin,,39
2123,2,Corinne Merle,,37
2124,2,Albin Lerond,,46
2125,2,Ryan Beck,,28
2126,2,Sandrine Godard,,61
2127,2,Logan Payet,,54
2128,2,Cerise Bel,,44
2129,2,David Guyard,,2
2130,2,Hubert Poncet,,57
2131,2,Maud Chretien,,59
2132,2,Bernadette Neveu,,38
2133,2,Abigaëlle Schneider,,28
2134,2,Angèle Doucet,,36
2135,2,Huguette Ricci,,28
2136,2,Noa Charlot,,34
2137,2,Fabien Pons,,35
2138,2,Alicia Gallo,,53
2139,2,Peggy Lebas,,19
2140,2,Paolo Lavergne,,2
2141,2,Gisèle Duprat,,1
2142,2,Fanny Hue,,36
2143,2,Alix Ollier,,30
2144,2,Cyril Langlet,,41
2145,2,Kévin Amiot,,49
2146,2,Coline Stephan,,8
2147,2,Valérie Castel,,2
2148,2,Christian Lesage,,31
2149,2,Théodore Murat,,56
2150,2,Léandre Leon,,53
2151,2,Patrick Simonnet,,1
2152,2,Jonathan Chateau,,26
2153,2,Brigitte Duquesne,,8
2154,2,Yoann Mallet,,12
2155,2,Timeo Dupouy,,34
2156,2,Valère Le moal,,37
2157,2,Denise Molinier,,47
2158,2,Aurore Cordonnier,,22
2159,2,Patricia Thiriet,,23
2160,2,Laurent Paquet,,46
2161,2,Gaston Berthelot,,37
2162,2,Jade Jourdain,,49
2163,2,Aurelia Fraisse,,23
2164,2,Amélie Bonnot,,56
2165,2,Marcel Dupuy,,45
2166,2,Juliette Servant,,20
2167,2,Augustine Brochet,,45
2168,2,Antoinette Vallet,,43
2169,2,Maël Prost,,37
2170,2,Tania Navarro,,20
2171,2,Daniel Chevrier,,20
2172,2,Magali Marion,,44
2173,2,Guilhem Gutierrez,,53
2174,2,Philippe Gallais,,23
2175,2,Roméo Joyeux,,18
2176,2,Loris Remond,,41
2177,2,Lorrain Nedelec,,7
2178,2,Malone Even,,16
2179,2,Blanche Delalande,,15
2180,2,Kewan Caron,,1
2181,2,Lucienne Favreau,,52
2182,2,Renée Carre,,47
2183,2,Faustine Blondel,,63
2184,2,Pascale Lebel,,4
2185,2,Josephine Corre,,40
2186,2,Maé Simonet,,39
2187,2,Jeanne Chabot,,34
2188,2,Yvan Parisot,,24
2189,2,Bertrand Binet,,34
2190,2,Côme Maillard,,64
2191,2,Arthur Baude,,27
2192,2,Marthe Henry,,13
2193,2,Arlette Lamy,,39
2194,2,Clovis Demange,,8
2195,2,Liliane Cousin,,8
2196,2,Annick Feron,,54
2197,2,Maude Charbonnier,,53
2198,2,Eliane Thiery,,3
2199,2,Yannick Pelle,,16
2200,2,Meline Marti,,33
2201,2,Zora Guibert,,49
2202,2,Pascal Lallemand,,62
2203,2,Alfred Chapuis,,21
2204,2,Emmanuelle Gregoire,,15
2205,2,Chloé Roussel,,42
2206,2,Rudy Delpech,,36
2207,2,Thierry Braud,,28
2208,2,Sylvain Lemarchand,,23
2209,2,Christelle Marty,,40
2210,2,Melvin Metayer,,52
2211,2,Sandro Fouquet,,46
2212,2,Joan Fonteneau,,49
2213,2,Nathéo Boutet,,30
2214,2,Yaël Bonnin,,62
2215,2,Boris Bouvier,,55
2216,2,Valèry Fillon,,48
2217,2,Hervé Billon,,19
2218,2,Marguerite Prudhomme,,54
2219,2,Malo Bauduin,,33
2220,2,Maxence Reynaud,,27
2221,2,Lena Faivre,,20
2222,2,Carlos Moreno,,58
2223,2,Adrien Jouan,,1
2224,2,Didier Prat,,52
2225,2,Matt Vivier,,8
2226,2,Linda Guedon,,49
2227,2,Elouan Borel,,11
2228,2,Axel Guegan,,17
2229,2,Estéban Bellec,,2
2230,2,Charlotte Massot,,4
2231,2,Colette Garcia,,51
2232,2,Virginie Vallee,,1
2233,2,Pierre Bloch,,55
2234,2,Lino Debray,,53
2235,2,Samuel Pierron,,9
2236,2,Edwige Munoz,,22
2237,2,Agathe Chapuis,,44
2238,2,Angeline Gregoire,,40
2239,2,Elias Roussel,,16
2240,2,Frédéric Delpech,,18
2241,2,Emrys Braud,,38
2242,2,Marin Wagner,,29
2243,2,Caroline Fievet,,37
2244,2,Rose-Marie Maury,,26
2245,2,Noham Guilbaud,,46
2246,2,Josiane Besnard,,56
2247,2,Victorine Cuvelier,,22
2248,2,Thomas Baudouin,,5
2249,2,Henriette Fremont,,58
2250,2,Laurie Chauveau,,31
2251,2,Gilles Maurin,,16
2252,2,Tristan Ragot,,23
2253,2,Achille Pouget,,17
2254,2,Laurine Gérard,,13
2255,2,Albert Aubertin,,32
2256,2,Agnès Philippon,,38
2257,2,Mathis Papin,,53
2258,2,Anne-Lise Pillet,,30
2259,2,Georgette Berard,,63
2260,2,Marie-Claude Aubin,,12
2261,2,Anthony Dubourg,,56
2262,2,Delphine Lucas,,37
2263,2,Thaïs Renaud,,50
2264,2,Ghislaine Cochet,,46
2265,2,Tessa Sevin,,42
2266,2,Timothée Billy,,42
2267,2,Gustave Bouchet,,52
2268,2,Frédérique Renou,,13
2269,2,Arwen Prunier,,2
2270,2,Pierrette Auffret,,51
2271,2,Malcom Cote,,20
2272,2,Nolan Le bihan,,40
2273,2,Joachim Mousset,,7
2274,2,Olive Lebreton,,11
2275,2,Sylvie Bocquet,,35
2276,2,Loïs Guiot,,15
2277,2,Jonas Philibert,,2
2278,2,Alexandra Rousselle,,28
2279,2,Martin Huart,,36
2280,2,Yaëlle Remy,,36
2281,2,Youna Verrier,,26
2282,2,Charline Benoist,,21
2283,2,Ludivine Rossi,,62
2284,2,Cécile Bastien,,62
2285,2,Pimprenelle Robinet,,23
2286,2,Gwendoline Angot,,50
2287,2,Gabriel Andrieu,,52
2288,2,Annabelle Chatelain,,52
2289,2,Dylan Le Gal,,23
2290,2,Mylan Bossard,,56
2291,2,Joelle Leduc,,62
2292,2,Diego Teissier,,34
2808,2,Freda McDonald,,
2293,2,Ruben Foucault,,29
2294,2,Marianne Gerardin,,50
2295,2,Vincent Rochette,,41
2296,2,Fabrice Romero,,26
2297,2,Lucas Imbert,,26
2298,2,Claude Verger,,33
2299,2,Baptiste Lavaud,,35
2300,2,Joanna Aubin,,56
2301,2,Augustin Dubourg,,44
2302,2,Gaëlle Lucas,,26
2303,2,Eloi Renaud,,34
2304,2,Ernest Cochet,,36
2305,2,René Sevin,,30
2306,2,Roseline Billy,,12
2307,2,Ophélie Bouchet,,34
2308,2,Roland Renou,,9
2309,2,Dany Prunier,,48
2310,2,Loïc Auffret,,20
2311,2,Yohann Cote,,8
2312,2,Lola Le bihan,,11
2313,2,Cyril Mousset,,63
2314,2,Kévin Lebreton,,14
2315,2,Coline Bocquet,,2
2316,2,Valérie Guiot,,50
2317,2,Christian Philibert,,63
2318,2,Théodore Meyer,,41
2319,2,Léandre Piat,,45
2320,2,Patrick Mauduit,,12
2321,2,Jonathan Le bars,,49
2322,2,Brigitte Tisserand,,34
2323,2,Yoann Lecocq,,63
2324,2,Timeo Delhaye,,38
2325,2,Valère Ledoux,,46
2326,2,Denise Gueguen,,16
2327,2,Aurore Deschamps,,29
2328,2,Patricia Delattre,,2
2329,2,Laurent Moulin,,21
2330,2,Gaston Collot,,51
2331,2,Jade Aubert,,31
2332,2,Aurelia Tournier,,56
2333,2,Amélie Godin,,47
2334,2,Marcel Delannoy,,37
2335,2,Juliette Jouve,,16
2336,2,Augustine de Montclos,,41
2337,2,Antoinette Carriere,,8
2338,2,Maël Segard,,53
2339,2,Tania Andre,,42
2340,2,Daniel Monteil,,19
2341,2,Magali Motte,,33
2342,2,Guilhem Mahe,,50
2343,2,Philippe Naudin,,24
2344,2,Roméo Payen,,49
2345,2,Loris Laine,,13
2346,2,Lorrain Beaulieu,,37
2347,2,Malone Brisset,,41
2348,2,Blanche Goupil,,3
2349,2,Kewan Varlet,,26
2350,2,Lucienne Bellot,,32
2351,2,Renée Raoul,,1
2352,2,Faustine Lechat,,57
2353,2,Pascale Babin,,20
2354,2,Josephine Racine,,8
2355,2,Maé Dubuc,,50
2356,2,Jeanne Ferrari,,15
2357,2,Yvan Vautrin,,18
2358,2,Bertrand Riviere,,1
2359,2,Côme Roux,,44
2360,2,Arthur Boutin,,62
2361,2,Marthe Gosselin,,29
2362,2,Arlette Tison,,1
2363,2,Cyril Puech,,63
2364,2,Kévin Huchet,,58
2365,2,Coline Mazet,,63
2366,2,Valérie Lang,,53
2367,2,Christian Ouvrard,,41
2368,2,Théodore Tardieu,,4
2369,2,Léandre Grimaud,,4
2370,2,Patrick Raimbault,,56
2371,2,Jonathan Luciani,,33
2372,2,Brigitte Huguet,,13
2373,2,Yoann Rillart de Verneuil,,34
2374,2,Timeo Gosset,,53
2375,2,Valère Tran,,2
2376,2,Denise Lesueur,,64
2377,2,Aurore Hoffmann,,12
2378,2,Patricia Menard,,52
2379,2,Laurent Terrien,,40
2380,2,Gaston Grange,,29
2381,2,Jade Carpentier,,11
2382,2,Aurelia Louis,,54
2383,2,Amélie Blandin,,13
2384,2,Marcel Piot,,58
2385,2,Juliette Rigaud,,15
2386,2,Augustine Vigneron,,59
2387,2,Antoinette Le roux,,22
2388,2,Maël Caillaud,,9
2389,2,Tania Loyer,,48
2390,2,Cyril Michel,,23
2391,2,Kévin Mora,,32
2392,2,Coline Jan,,45
2393,2,Valérie Garrigues,,17
2394,2,Christian Chaix,,39
2395,2,Cyril Le Coz,,62
2396,2,Kévin Portal,,22
2397,2,Coline Miquel,,4
2398,2,Valérie Hoareau,,39
2399,2,Christian Fontaine,,14
2400,2,Cyril Pham,,13
2401,2,Alfred d'Harcourt,,20
2402,2,Emmanuelle Cros,,23
2403,2,Chloé Chollet,,48
2404,2,Rudy Auger,,52
2405,2,Thierry Caillet,,40
2406,2,Sylvain Perrault,,59
2407,2,Christelle Blaise,,45
2408,2,Melvin Pouliquen,,22
2409,2,Sandro Roca,,38
2410,2,Joan Allemand,,47
2411,2,Nathéo Barbier,,32
2412,2,Yaël Sorin,,43
2413,2,Boris Roger,,15
2414,2,Valèry Bailleul,,5
2415,2,Hervé Guillemin,,15
2416,2,Marguerite Guery,,13
2417,2,Malo Laffont,,20
2418,2,Maxence Mercier,,14
2419,2,Lena Franco,,27
2420,2,Carlos Daval,,58
2421,2,Adrien Jullien,,3
2422,2,Didier Caro,,22
2423,2,Matt Bonnel,,52
2424,2,Linda Bataille,,16
2425,2,Elouan Samson,,42
2426,2,Axel Brunel,,39
2427,2,Estéban Douay,,32
2428,2,Charlotte Vannier,,22
2429,2,Colette Leveque,,12
2430,2,Virginie Bayle,,1
2431,2,Pierre Combe,,36
2432,2,Lino Monnier,,29
2433,2,Samuel Gaudemaris,,19
2434,2,Edwige Rambaud,,9
2435,2,Agathe Lemoine,,57
2436,2,Angeline Loisel,,33
2437,2,Elias Moreira,,7
2438,2,Frédéric Lafitte,,37
2439,2,Emrys Masson,,32
2440,2,Marin Oudin,,63
2441,2,Caroline Guyot,,40
2442,2,Rose-Marie Blanchard,,22
2443,2,Noham de Fontanges,,53
2444,2,Josiane Seguin,,58
2445,2,Victorine Barreau,,27
2446,2,Thomas Pinto,,1
2447,2,Henriette Aubry,,22
2448,2,Laurie Delage,,36
2449,2,Gilles Rougier,,12
2450,2,Tristan Favier,,34
2451,2,Achille Lemonnier,,54
2452,2,Laurine Michon,,31
2453,2,Albert Guilloux,,12
2454,2,Agnès Drouet,,35
2455,2,Mathis Gaillard,,1
2456,2,Anne-Lise Jarry,,50
2457,2,Georgette Berton,,63
2458,2,Marie-Claude Paris,,40
2459,2,Anthony Kremer,,45
2460,2,Delphine Favre,,64
2461,2,Thaïs Pinet,,28
2462,2,Ghislaine Lemarchand,,59
2463,2,Tessa Marty,,2
2464,2,Timothée Metayer,,46
2465,2,Gustave Fouquet,,21
2466,2,Frédérique Fonteneau,,47
2467,2,Arwen Boutet,,35
2468,2,Pierrette Bonnin,,53
2469,2,Malcom Bouvier,,15
2470,2,Nolan Fillon,,40
2471,2,Joachim Billon,,22
2472,2,Olive Prudhomme,,39
2473,2,Sylvie Bauduin,,41
2474,2,Loïs Reynaud,,21
2475,2,Jonas Faivre,,42
2476,2,Alexandra Moreno,,2
2477,2,Martin Jouan,,57
2478,2,Yaëlle Prat,,50
2479,2,Youna Vivier,,47
2480,2,Charline Guedon,,46
2481,2,Ludivine Borel,,46
2482,2,Cécile Guegan,,49
2483,2,Pimprenelle Bellec,,46
2484,2,Gwendoline Massot,,26
2485,2,Gabriel Garcia,,38
2486,2,Annabelle Vallee,,1
2487,2,Dylan Bloch,,57
2488,2,Mylan Debray,,35
2489,2,Joelle Pierron,,49
2490,2,Diego Munoz,,42
2491,2,Ruben Chapuis,,47
2492,2,Marianne Gregoire,,8
2493,2,Vincent Roussel,,51
2494,2,Fabrice Delpech,,18
2495,2,Lucas Braud,,4
2496,2,Claude Lemarchand,,55
